Name of Restaurant,City,Country Code,Day of Week,Start Time Hour,Start Time Minute,End Time Hour,End Time Minute
A Slice of New York,San Jose,US,2,11,0,0,0
A Slice of New York,San Jose,US,3,11,0,0,0
A Slice of New York,San Jose,US,4,11,0,0,0
A Slice of New York,San Jose,US,5,11,0,0,0
A Slice of New York,San Jose,US,6,12,30,0,0
A25,Melbourne,AU,0,7,30,22,0
A25,Melbourne,AU,1,7,30,22,0
A25,Melbourne,AU,2,7,30,22,0
A25,Melbourne,AU,3,7,30,22,0
A25,Melbourne,AU,4,7,30,22,0
A25,Melbourne,AU,5,7,30,22,0
Aamaya Indian Restaurant,Brisbane,AU,0,11,0,21,30
Aamaya Indian Restaurant,Brisbane,AU,1,11,0,14,30
Aamaya Indian Restaurant,Brisbane,AU,1,17,0,21,30
Aamaya Indian Restaurant,Brisbane,AU,2,11,0,14,30
Aamaya Indian Restaurant,Brisbane,AU,2,17,0,21,30
Aamaya Indian Restaurant,Brisbane,AU,3,11,0,14,30
Aamaya Indian Restaurant,Brisbane,AU,3,17,0,21,30
Aamaya Indian Restaurant,Brisbane,AU,4,11,0,14,30
Aamaya Indian Restaurant,Brisbane,AU,4,17,0,21,30
Aamaya Indian Restaurant,Brisbane,AU,5,11,0,21,30
Aamaya Indian Restaurant,Brisbane,AU,6,11,0,21,30
Abb Air,Sydney,AU,0,11,0,1,0
Abb Air,Sydney,AU,1,11,0,1,0
Abb Air,Sydney,AU,2,11,0,1,0
Abb Air,Sydney,AU,3,11,0,1,0
Abb Air,Sydney,AU,4,11,0,1,0
Abb Air,Sydney,AU,5,11,0,1,0
Abb Air,Sydney,AU,6,11,0,1,0
Abby Lane Food & Spirits,Boston,US,0,11,30,2,0
Abby Lane Food & Spirits,Boston,US,1,11,30,2,0
Abby Lane Food & Spirits,Boston,US,2,11,30,2,0
Abby Lane Food & Spirits,Boston,US,3,11,30,2,0
Abby Lane Food & Spirits,Boston,US,4,11,30,2,0
Abby Lane Food & Spirits,Boston,US,5,11,30,2,0
Abby Lane Food & Spirits,Boston,US,6,11,30,2,0
ABC Kitchen,New York,US,0,12,0,15,0
ABC Kitchen,New York,US,0,17,30,22,30
ABC Kitchen,New York,US,1,12,0,15,0
ABC Kitchen,New York,US,1,17,30,22,30
ABC Kitchen,New York,US,2,12,0,15,0
ABC Kitchen,New York,US,2,17,30,22,30
ABC Kitchen,New York,US,3,12,0,15,0
ABC Kitchen,New York,US,3,17,30,23,0
ABC Kitchen,New York,US,4,12,0,15,0
ABC Kitchen,New York,US,4,17,30,23,30
ABC Kitchen,New York,US,5,11,0,15,0
ABC Kitchen,New York,US,5,17,30,23,30
ABC Kitchen,New York,US,6,11,0,15,0
ABC Kitchen,New York,US,6,17,30,22,0
Abe & Louie's,Boston,US,0,11,30,23,0
Abe & Louie's,Boston,US,1,11,30,23,0
Abe & Louie's,Boston,US,2,11,30,23,0
Abe & Louie's,Boston,US,3,11,30,23,0
Abe & Louie's,Boston,US,4,11,30,0,0
Abe & Louie's,Boston,US,5,11,0,0,0
Abe & Louie's,Boston,US,6,11,0,23,0
Abeno Too,London,GB,0,12,0,23,0
Abeno Too,London,GB,1,12,0,23,0
Abeno Too,London,GB,2,12,0,23,0
Abeno Too,London,GB,3,12,0,23,0
Abeno Too,London,GB,4,12,0,23,0
Abeno Too,London,GB,5,12,0,23,0
Abeno Too,London,GB,6,12,0,22,0
Aboil Cafe,Washington,US,0,8,0,11,0
Aboil Cafe,Washington,US,1,8,0,13,0
Aboil Cafe,Washington,US,2,8,0,13,0
Aboil Cafe,Washington,US,3,8,0,13,0
Aboil Cafe,Washington,US,4,8,0,13,0
Aboil Cafe,Washington,US,5,9,0,13,0
Aboil Cafe,Washington,US,6,10,0,13,0
Abu Zaad,London,GB,0,9,0,23,0
Abu Zaad,London,GB,1,9,0,23,0
Abu Zaad,London,GB,2,9,0,23,0
Abu Zaad,London,GB,3,9,0,23,0
Abu Zaad,London,GB,4,9,0,23,0
Abu Zaad,London,GB,5,9,0,23,0
Abu Zaad,London,GB,6,9,0,23,0
Abuela's Tacos,Las Vegas,US,0,9,0,20,0
Abuela's Tacos,Las Vegas,US,1,9,0,20,0
Abuela's Tacos,Las Vegas,US,2,9,0,20,0
Abuela's Tacos,Las Vegas,US,3,9,0,20,0
Abuela's Tacos,Las Vegas,US,4,9,0,21,0
Abuela's Tacos,Las Vegas,US,5,9,0,21,0
Abuela's Tacos,Las Vegas,US,6,9,0,19,0
Acero,Denver,US,0,15,0,22,0
Acero,Denver,US,1,15,0,22,0
Acero,Denver,US,2,15,0,22,0
Acero,Denver,US,3,15,0,22,0
Acero,Denver,US,4,15,0,22,0
Acero,Denver,US,5,11,0,22,0
Acero,Denver,US,6,11,0,22,0
ACMI Cafe & Bar,Melbourne,AU,0,8,30,0,0
ACMI Cafe & Bar,Melbourne,AU,1,8,30,0,0
ACMI Cafe & Bar,Melbourne,AU,2,8,30,0,0
ACMI Cafe & Bar,Melbourne,AU,3,8,30,0,0
ACMI Cafe & Bar,Melbourne,AU,4,8,30,0,0
ACMI Cafe & Bar,Melbourne,AU,5,9,30,0,0
ACMI Cafe & Bar,Melbourne,AU,6,10,0,0,0
Ad Lib,Glasgow,GB,0,11,0,0,0
Ad Lib,Glasgow,GB,1,11,0,0,0
Ad Lib,Glasgow,GB,2,11,0,0,0
Ad Lib,Glasgow,GB,3,11,0,0,0
Ad Lib,Glasgow,GB,4,11,0,2,0
Ad Lib,Glasgow,GB,5,11,0,2,0
Ad Lib,Glasgow,GB,6,11,0,2,0
Adair Kitchen,Houston,US,0,7,0,22,0
Adair Kitchen,Houston,US,1,7,0,22,0
Adair Kitchen,Houston,US,2,7,0,22,0
Adair Kitchen,Houston,US,3,7,0,22,0
Adair Kitchen,Houston,US,4,7,0,22,0
Adair Kitchen,Houston,US,5,8,0,22,0
Adair Kitchen,Houston,US,6,8,0,21,0
Addie's Thai Cafe,London,GB,0,12,0,15,0
Addie's Thai Cafe,London,GB,0,18,0,23,0
Addie's Thai Cafe,London,GB,1,12,0,15,0
Addie's Thai Cafe,London,GB,1,18,0,23,0
Addie's Thai Cafe,London,GB,2,12,0,15,0
Addie's Thai Cafe,London,GB,2,18,0,23,0
Addie's Thai Cafe,London,GB,3,12,0,15,0
Addie's Thai Cafe,London,GB,3,18,0,23,0
Addie's Thai Cafe,London,GB,4,12,0,15,0
Addie's Thai Cafe,London,GB,4,18,0,23,0
Addie's Thai Cafe,London,GB,5,18,0,23,0
Addie's Thai Cafe,London,GB,6,18,0,22,30
Adela's Italian,Phoenix,US,0,11,0,21,0
Adela's Italian,Phoenix,US,1,11,0,21,0
Adela's Italian,Phoenix,US,2,11,0,21,0
Adela's Italian,Phoenix,US,3,11,0,21,0
Adela's Italian,Phoenix,US,4,11,0,22,0
Adela's Italian,Phoenix,US,5,14,0,22,0
Adela's Italian,Phoenix,US,6,14,0,21,0
Adelitas Cocina y Cantina,Denver,US,0,11,0,22,0
Adelitas Cocina y Cantina,Denver,US,1,11,0,23,0
Adelitas Cocina y Cantina,Denver,US,2,11,0,23,0
Adelitas Cocina y Cantina,Denver,US,3,11,0,23,0
Adelitas Cocina y Cantina,Denver,US,4,11,0,23,0
Adelitas Cocina y Cantina,Denver,US,5,10,0,23,0
Adelitas Cocina y Cantina,Denver,US,6,10,0,22,0
Adelita's Taqueria,San Jose,US,0,9,0,21,30
Adelita's Taqueria,San Jose,US,1,9,0,21,30
Adelita's Taqueria,San Jose,US,2,9,0,21,30
Adelita's Taqueria,San Jose,US,3,9,0,21,30
Adelita's Taqueria,San Jose,US,4,9,0,22,0
Adelita's Taqueria,San Jose,US,5,9,0,22,0
Adelita's Taqueria,San Jose,US,6,9,0,21,30
Adelphi Grill,Perth,AU,0,11,30,21,30
Adelphi Grill,Perth,AU,1,11,30,21,30
Adelphi Grill,Perth,AU,2,11,30,21,30
Adelphi Grill,Perth,AU,3,11,30,21,30
Adelphi Grill,Perth,AU,4,11,30,21,30
Adelphi Grill,Perth,AU,5,11,30,21,30
Adelphi Grill,Perth,AU,6,11,30,21,30
Admiral Codrington,London,GB,0,11,30,23,0
Admiral Codrington,London,GB,1,11,30,23,0
Admiral Codrington,London,GB,2,11,30,0,0
Admiral Codrington,London,GB,3,11,30,0,0
Admiral Codrington,London,GB,4,11,30,1,0
Admiral Codrington,London,GB,5,11,30,1,0
Admiral Codrington,London,GB,6,12,0,22,30
Adobo Dragon,Phoenix,US,0,11,0,21,0
Adobo Dragon,Phoenix,US,1,11,0,21,0
Adobo Dragon,Phoenix,US,2,11,0,21,0
Adobo Dragon,Phoenix,US,3,11,0,21,0
Adobo Dragon,Phoenix,US,4,11,0,22,0
Adobo Dragon,Phoenix,US,5,11,0,22,0
Adobo Dragon,Phoenix,US,6,11,0,20,0
Aero Cafe & Bar,Sydney,AU,0,8,0,23,0
Aero Cafe & Bar,Sydney,AU,1,8,0,23,0
Aero Cafe & Bar,Sydney,AU,2,8,0,23,0
Aero Cafe & Bar,Sydney,AU,3,8,0,23,0
Aero Cafe & Bar,Sydney,AU,4,8,0,23,0
Aero Cafe & Bar,Sydney,AU,5,10,0,23,0
Aero Cafe & Bar,Sydney,AU,6,10,0,22,0
Affogato,Melbourne,AU,0,7,0,15,30
Affogato,Melbourne,AU,2,7,0,15,30
Affogato,Melbourne,AU,3,7,0,15,30
Affogato,Melbourne,AU,4,7,0,15,30
Affogato,Melbourne,AU,5,7,30,16,0
Affogato,Melbourne,AU,6,7,30,16,0
Afghan Express,Houston,US,0,11,30,23,0
Afghan Express,Houston,US,1,11,0,23,0
Afghan Express,Houston,US,2,11,0,22,0
Afghan Express,Houston,US,3,11,0,23,0
Afghan Express,Houston,US,4,11,0,23,0
Afghan Express,Houston,US,5,11,0,23,0
Afghan Express,Houston,US,6,11,0,22,0
Agave Mexican Grill,San Jose,US,0,10,0,21,0
Agave Mexican Grill,San Jose,US,1,10,0,21,0
Agave Mexican Grill,San Jose,US,2,10,0,21,0
Agave Mexican Grill,San Jose,US,3,10,0,21,0
Agave Mexican Grill,San Jose,US,4,10,0,20,0
Agave Mexican Grill,San Jose,US,5,10,0,21,0
Agave Mexican Grill,San Jose,US,6,10,0,19,0
Agha's Gyro Express,San Jose,US,0,11,0,18,0
Agha's Gyro Express,San Jose,US,1,11,0,18,0
Agha's Gyro Express,San Jose,US,2,11,0,18,0
Agha's Gyro Express,San Jose,US,3,11,0,18,0
Agha's Gyro Express,San Jose,US,4,11,0,18,0
AikoPops,Denver,US,0,11,0,18,0
AikoPops,Denver,US,1,11,0,18,0
AikoPops,Denver,US,2,11,0,18,0
AikoPops,Denver,US,3,11,0,18,0
AikoPops,Denver,US,4,11,0,18,0
AikoPops,Denver,US,5,11,0,18,0
AikoPops,Denver,US,6,11,0,18,0
Aim Thai Restaurant,Houston,US,1,10,0,20,0
Aim Thai Restaurant,Houston,US,2,10,0,20,0
Aim Thai Restaurant,Houston,US,3,10,0,20,0
Aim Thai Restaurant,Houston,US,4,10,0,20,0
Aim Thai Restaurant,Houston,US,5,10,0,20,0
Aim Thai Restaurant,Houston,US,6,10,0,20,0
Aisuru Sushi,Perth,AU,0,12,0,14,30
Aisuru Sushi,Perth,AU,0,18,0,21,30
Aisuru Sushi,Perth,AU,1,12,0,14,30
Aisuru Sushi,Perth,AU,1,18,0,21,30
Aisuru Sushi,Perth,AU,2,12,0,14,30
Aisuru Sushi,Perth,AU,2,18,0,21,30
Aisuru Sushi,Perth,AU,3,12,0,14,30
Aisuru Sushi,Perth,AU,3,18,0,21,30
Aisuru Sushi,Perth,AU,4,12,0,14,30
Aisuru Sushi,Perth,AU,4,18,0,22,0
Aisuru Sushi,Perth,AU,5,12,0,15,0
Aisuru Sushi,Perth,AU,5,18,0,22,0
Aisuru Sushi,Perth,AU,6,12,0,15,0
Aisuru Sushi,Perth,AU,6,18,0,21,30
Aita,Brooklyn,US,0,17,0,22,30
Aita,Brooklyn,US,1,11,0,22,30
Aita,Brooklyn,US,2,11,0,22,30
Aita,Brooklyn,US,3,11,0,22,30
Aita,Brooklyn,US,4,11,0,23,0
Aita,Brooklyn,US,5,11,0,23,0
Aita,Brooklyn,US,6,11,0,22,15
Aix Café Creperie Salon,Melbourne,AU,0,6,0,17,0
Aix Café Creperie Salon,Melbourne,AU,1,6,0,17,0
Aix Café Creperie Salon,Melbourne,AU,2,6,0,17,0
Aix Café Creperie Salon,Melbourne,AU,3,6,0,17,0
Aix Café Creperie Salon,Melbourne,AU,4,6,0,17,0
Aix Café Creperie Salon,Melbourne,AU,5,6,0,17,0
Aix Café Creperie Salon,Melbourne,AU,6,8,0,16,0
AJ Vietnamese Noodle House,Brisbane,AU,0,11,0,21,0
AJ Vietnamese Noodle House,Brisbane,AU,1,11,0,21,0
AJ Vietnamese Noodle House,Brisbane,AU,2,11,0,21,0
AJ Vietnamese Noodle House,Brisbane,AU,3,11,0,21,0
AJ Vietnamese Noodle House,Brisbane,AU,4,11,0,21,0
AJ Vietnamese Noodle House,Brisbane,AU,5,11,0,21,0
Ajisen Ramen,Melbourne,AU,0,11,30,21,0
Ajisen Ramen,Melbourne,AU,1,11,30,21,0
Ajisen Ramen,Melbourne,AU,2,11,30,21,0
Ajisen Ramen,Melbourne,AU,3,11,30,21,0
Ajisen Ramen,Melbourne,AU,4,11,30,22,0
Ajisen Ramen,Melbourne,AU,5,11,30,21,30
Ajisen Ramen,Melbourne,AU,6,11,30,21,0
Ajisen Ramen,Melbourne,AU,0,12,0,21,30
Ajisen Ramen,Melbourne,AU,1,12,0,21,30
Ajisen Ramen,Melbourne,AU,2,12,0,21,30
Ajisen Ramen,Melbourne,AU,3,12,0,21,30
Ajisen Ramen,Melbourne,AU,4,12,0,22,30
Ajisen Ramen,Melbourne,AU,5,12,0,21,30
Ajisen Ramen,Melbourne,AU,6,12,0,21,30
Akaneya Japanese Restaurant,Sydney,AU,0,11,30,21,0
Akaneya Japanese Restaurant,Sydney,AU,1,11,30,21,0
Akaneya Japanese Restaurant,Sydney,AU,2,11,30,21,0
Akaneya Japanese Restaurant,Sydney,AU,3,11,30,21,0
Akaneya Japanese Restaurant,Sydney,AU,4,11,30,21,0
Akaneya Japanese Restaurant,Sydney,AU,5,17,30,21,0
Akari,London,GB,1,17,0,23,0
Akari,London,GB,2,17,0,23,0
Akari,London,GB,3,17,0,23,0
Akari,London,GB,4,17,0,23,0
Akari,London,GB,5,12,0,23,0
Akari,London,GB,6,12,0,22,30
Akbar's,Glasgow,GB,0,17,0,0,0
Akbar's,Glasgow,GB,1,17,0,0,0
Akbar's,Glasgow,GB,2,17,0,0,0
Akbar's,Glasgow,GB,3,17,0,0,0
Akbar's,Glasgow,GB,4,16,30,0,30
Akbar's,Glasgow,GB,5,16,30,0,30
Akbar's,Glasgow,GB,6,14,0,23,0
AK's Takeout & Delivery,Boston,US,0,10,0,23,0
AK's Takeout & Delivery,Boston,US,1,10,0,23,0
AK's Takeout & Delivery,Boston,US,2,10,0,23,0
AK's Takeout & Delivery,Boston,US,3,10,0,23,0
AK's Takeout & Delivery,Boston,US,4,10,0,23,0
AK's Takeout & Delivery,Boston,US,5,10,0,23,0
AK's Takeout & Delivery,Boston,US,6,10,0,23,0
Al Arez,London,GB,0,10,0,23,30
Al Arez,London,GB,1,10,0,23,30
Al Arez,London,GB,2,10,0,23,30
Al Arez,London,GB,3,10,0,23,30
Al Arez,London,GB,4,10,0,23,30
Al Arez,London,GB,5,10,0,23,30
Al Arez,London,GB,6,10,0,23,30
Al Aseel Grill & Café,Houston,US,0,11,0,0,0
Al Aseel Grill & Café,Houston,US,1,11,0,0,0
Al Aseel Grill & Café,Houston,US,2,11,0,0,0
Al Aseel Grill & Café,Houston,US,3,11,0,0,0
Al Aseel Grill & Café,Houston,US,4,11,0,0,0
Al Aseel Grill & Café,Houston,US,5,11,0,0,0
Al Aseel Grill & Café,Houston,US,6,11,0,0,0
Al Basha Subs,Detroit,US,0,10,0,22,0
Al Basha Subs,Detroit,US,1,10,0,22,0
Al Basha Subs,Detroit,US,2,10,0,22,0
Al Basha Subs,Detroit,US,3,10,0,22,0
Al Basha Subs,Detroit,US,4,10,0,22,0
Al Basha Subs,Detroit,US,5,12,0,17,0
Al Dente,Glasgow,GB,0,17,0,22,30
Al Dente,Glasgow,GB,1,11,30,22,30
Al Dente,Glasgow,GB,2,11,30,22,30
Al Dente,Glasgow,GB,3,11,30,22,30
Al Dente,Glasgow,GB,4,11,30,22,30
Al Dente,Glasgow,GB,5,17,0,22,30
Al Dente,Glasgow,GB,6,17,0,22,30
Al Dente Restaurant,Boston,US,0,11,30,22,0
Al Dente Restaurant,Boston,US,1,11,30,22,0
Al Dente Restaurant,Boston,US,2,11,30,22,0
Al Dente Restaurant,Boston,US,3,11,30,22,0
Al Dente Restaurant,Boston,US,4,11,30,23,0
Al Dente Restaurant,Boston,US,5,11,30,23,0
Al Dente Restaurant,Boston,US,6,11,30,22,0
Aladdin Mediterranean Cuisine,Houston,US,0,10,30,22,0
Aladdin Mediterranean Cuisine,Houston,US,1,10,30,22,0
Aladdin Mediterranean Cuisine,Houston,US,2,10,30,22,0
Aladdin Mediterranean Cuisine,Houston,US,3,10,30,22,0
Aladdin Mediterranean Cuisine,Houston,US,4,10,30,22,0
Aladdin Mediterranean Cuisine,Houston,US,5,11,0,22,0
Aladdin Mediterranean Cuisine,Houston,US,6,11,0,21,0
Alameda,Brooklyn,US,0,17,0,0,0
Alameda,Brooklyn,US,1,17,0,0,0
Alameda,Brooklyn,US,2,17,0,0,0
Alameda,Brooklyn,US,3,17,0,0,0
Alameda,Brooklyn,US,4,17,0,2,0
Alameda,Brooklyn,US,5,17,0,2,0
Alameda,Brooklyn,US,6,13,0,0,0
Albert Park Cafe,Auckland,NZ,0,7,0,16,0
Albert Park Cafe,Auckland,NZ,1,7,0,17,0
Albert Park Cafe,Auckland,NZ,2,7,0,16,0
Albert Park Cafe,Auckland,NZ,3,7,0,16,0
Albert Park Cafe,Auckland,NZ,4,7,0,16,0
Albert Park Cafe,Auckland,NZ,5,7,0,16,0
Albertini,London,GB,0,7,0,22,0
Albertini,London,GB,1,7,0,22,0
Albertini,London,GB,2,7,0,22,0
Albertini,London,GB,3,7,0,22,0
Albertini,London,GB,4,7,0,22,0
Albertini,London,GB,5,7,0,15,0
Alchemy,London,GB,0,7,0,17,0
Alchemy,London,GB,1,7,0,17,0
Alchemy,London,GB,2,7,0,17,0
Alchemy,London,GB,3,7,0,17,0
Alchemy,London,GB,4,7,0,17,0
Alder & Birch Cocktails/Dining,Las Vegas,US,0,16,0,22,0
Alder & Birch Cocktails/Dining,Las Vegas,US,1,16,0,22,0
Alder & Birch Cocktails/Dining,Las Vegas,US,2,16,0,22,0
Alder & Birch Cocktails/Dining,Las Vegas,US,3,16,0,22,0
Alder & Birch Cocktails/Dining,Las Vegas,US,4,16,0,23,0
Alder & Birch Cocktails/Dining,Las Vegas,US,5,16,0,23,0
Alder & Birch Cocktails/Dining,Las Vegas,US,6,16,0,22,0
Ale House At Amato's,Denver,US,0,11,0,0,0
Ale House At Amato's,Denver,US,1,11,0,0,0
Ale House At Amato's,Denver,US,2,11,0,0,0
Ale House At Amato's,Denver,US,3,11,0,0,0
Ale House At Amato's,Denver,US,4,11,0,2,0
Ale House At Amato's,Denver,US,5,11,0,2,0
Ale House At Amato's,Denver,US,6,11,0,0,0
Alexanders,Liverpool,GB,0,7,30,16,0
Alexanders,Liverpool,GB,1,7,30,16,0
Alexanders,Liverpool,GB,2,7,30,16,0
Alexanders,Liverpool,GB,3,7,30,16,0
Alexanders,Liverpool,GB,4,7,30,16,0
Alfa Piehouse,Washington,US,0,7,0,18,0
Alfa Piehouse,Washington,US,1,7,0,18,0
Alfa Piehouse,Washington,US,2,7,0,18,0
Alfa Piehouse,Washington,US,3,7,0,18,0
Alfa Piehouse,Washington,US,4,7,0,18,0
Alfa Piehouse,Washington,US,5,10,0,16,0
Alfredo Authentic Italian Restaurant,Sydney,AU,0,12,0,15,0
Alfredo Authentic Italian Restaurant,Sydney,AU,0,18,0,22,0
Alfredo Authentic Italian Restaurant,Sydney,AU,1,12,0,15,0
Alfredo Authentic Italian Restaurant,Sydney,AU,1,18,0,22,0
Alfredo Authentic Italian Restaurant,Sydney,AU,2,12,0,15,0
Alfredo Authentic Italian Restaurant,Sydney,AU,2,18,0,22,0
Alfredo Authentic Italian Restaurant,Sydney,AU,3,12,0,15,0
Alfredo Authentic Italian Restaurant,Sydney,AU,3,18,0,22,0
Alfredo Authentic Italian Restaurant,Sydney,AU,4,12,0,15,0
Alfredo Authentic Italian Restaurant,Sydney,AU,4,18,0,22,0
Alfredo Authentic Italian Restaurant,Sydney,AU,5,18,0,22,0
Alfred's Pizzeria,Perth,AU,0,15,0,0,0
Alfred's Pizzeria,Perth,AU,1,15,0,0,0
Alfred's Pizzeria,Perth,AU,2,15,0,0,0
Alfred's Pizzeria,Perth,AU,3,15,0,0,0
Alfred's Pizzeria,Perth,AU,4,15,0,0,0
Alfred's Pizzeria,Perth,AU,5,15,0,0,0
Alfred's Pizzeria,Perth,AU,6,15,0,0,0
Ali Baba,Boston,US,0,11,0,22,0
Ali Baba,Boston,US,1,11,0,22,0
Ali Baba,Boston,US,2,11,0,22,0
Ali Baba,Boston,US,3,11,0,2,45
Ali Baba,Boston,US,4,11,0,3,0
Ali Baba,Boston,US,5,11,0,3,0
Ali Baba,Boston,US,6,11,0,22,0
Alice's Makan,Sydney,AU,0,9,30,19,0
Alice's Makan,Sydney,AU,1,9,30,19,0
Alice's Makan,Sydney,AU,2,9,30,19,0
Alice's Makan,Sydney,AU,3,9,30,19,0
Alice's Makan,Sydney,AU,4,9,30,19,0
Alicia Fusion Bistro,Seattle,US,0,12,0,23,0
Alicia Fusion Bistro,Seattle,US,1,12,0,23,0
Alicia Fusion Bistro,Seattle,US,2,12,0,23,0
Alicia Fusion Bistro,Seattle,US,3,12,0,0,0
Alicia Fusion Bistro,Seattle,US,4,12,0,0,0
Alicia Fusion Bistro,Seattle,US,5,12,0,0,0
Alicia Fusion Bistro,Seattle,US,6,12,0,23,0
Aliment,Perth,AU,0,7,0,15,30
Aliment,Perth,AU,1,7,0,15,30
Aliment,Perth,AU,2,7,0,15,30
Aliment,Perth,AU,3,7,0,15,30
Aliment,Perth,AU,4,7,0,15,30
Aliment,Perth,AU,5,7,0,14,0
Aliment,Perth,AU,6,8,0,13,0
Alinea,Chicago,US,2,17,0,18,30
Alinea,Chicago,US,2,20,0,21,30
Alinea,Chicago,US,3,17,0,18,30
Alinea,Chicago,US,3,20,0,21,30
Alinea,Chicago,US,4,20,0,21,30
Alinea,Chicago,US,5,17,0,18,30
Alinea,Chicago,US,5,20,0,21,30
Alinea,Chicago,US,6,17,0,18,30
All-Purpose Pizzeria,Washington,US,0,11,30,14,30
All-Purpose Pizzeria,Washington,US,0,17,30,22,0
All-Purpose Pizzeria,Washington,US,1,11,30,14,30
All-Purpose Pizzeria,Washington,US,1,17,30,22,0
All-Purpose Pizzeria,Washington,US,2,11,30,14,30
All-Purpose Pizzeria,Washington,US,2,17,30,22,0
All-Purpose Pizzeria,Washington,US,3,11,30,14,30
All-Purpose Pizzeria,Washington,US,3,17,30,22,0
All-Purpose Pizzeria,Washington,US,4,11,30,14,30
All-Purpose Pizzeria,Washington,US,4,17,30,23,0
All-Purpose Pizzeria,Washington,US,5,11,30,14,30
All-Purpose Pizzeria,Washington,US,5,17,0,23,0
All-Purpose Pizzeria,Washington,US,6,17,0,22,0
All Seas Fish,Detroit,US,0,10,0,21,0
All Seas Fish,Detroit,US,1,10,0,21,0
All Seas Fish,Detroit,US,2,10,0,21,0
All Seas Fish,Detroit,US,3,10,0,21,0
All Seas Fish,Detroit,US,4,10,0,22,0
All Seas Fish,Detroit,US,5,10,0,22,0
All Seas Fish,Detroit,US,6,11,0,19,0
Alley Taco,Detroit,US,0,11,0,23,0
Alley Taco,Detroit,US,1,11,0,23,0
Alley Taco,Detroit,US,2,11,0,23,0
Alley Taco,Detroit,US,3,11,0,1,0
Alley Taco,Detroit,US,4,11,0,1,0
Alley Taco,Detroit,US,5,11,0,1,0
Alley Taco,Detroit,US,6,12,0,22,0
Allora,London,GB,1,12,0,15,0
Allora,London,GB,1,18,0,23,0
Allora,London,GB,2,12,0,15,0
Allora,London,GB,2,18,0,23,0
Allora,London,GB,3,12,0,15,0
Allora,London,GB,3,18,0,23,0
Allora,London,GB,4,12,0,15,0
Allora,London,GB,4,18,0,23,30
Allora,London,GB,5,12,0,16,0
Allora,London,GB,5,18,0,23,30
Allora,London,GB,6,12,0,16,0
Allora,London,GB,6,18,0,23,30
Almaden Sushi,San Jose,US,0,11,0,14,0
Almaden Sushi,San Jose,US,0,17,0,21,30
Almaden Sushi,San Jose,US,1,11,0,14,0
Almaden Sushi,San Jose,US,1,17,0,21,30
Almaden Sushi,San Jose,US,2,11,0,14,0
Almaden Sushi,San Jose,US,2,17,0,21,30
Almaden Sushi,San Jose,US,3,11,0,14,0
Almaden Sushi,San Jose,US,3,17,0,21,30
Almaden Sushi,San Jose,US,4,11,0,14,0
Almaden Sushi,San Jose,US,4,17,0,22,0
Almaden Sushi,San Jose,US,5,11,0,14,0
Almaden Sushi,San Jose,US,5,17,0,22,0
AlMar,Brooklyn,US,0,8,0,22,30
AlMar,Brooklyn,US,1,8,0,22,30
AlMar,Brooklyn,US,2,8,0,22,30
AlMar,Brooklyn,US,3,8,0,22,30
AlMar,Brooklyn,US,4,8,0,23,0
AlMar,Brooklyn,US,5,9,0,23,0
AlMar,Brooklyn,US,6,10,0,17,0
Aloha Kitchen & Bar,Las Vegas,US,0,8,0,3,0
Aloha Kitchen & Bar,Las Vegas,US,1,8,0,3,0
Aloha Kitchen & Bar,Las Vegas,US,2,8,0,4,0
Aloha Kitchen & Bar,Las Vegas,US,3,8,0,4,0
Aloha Kitchen & Bar,Las Vegas,US,4,8,0,5,0
Aloha Kitchen & Bar,Las Vegas,US,5,8,0,5,0
Aloha Kitchen & Bar,Las Vegas,US,6,8,0,3,0
Aloha,Liverpool,GB,0,20,0,3,0
Aloha,Liverpool,GB,1,20,0,3,0
Aloha,Liverpool,GB,2,20,0,3,0
Aloha,Liverpool,GB,3,20,0,4,0
Aloha,Liverpool,GB,4,20,0,4,0
Aloha,Liverpool,GB,5,20,0,4,0
Aloha,Liverpool,GB,6,21,0,3,0
Aloha Specialties,Las Vegas,US,0,9,0,21,0
Aloha Specialties,Las Vegas,US,1,9,0,21,0
Aloha Specialties,Las Vegas,US,2,9,0,21,0
Aloha Specialties,Las Vegas,US,3,9,0,21,0
Aloha Specialties,Las Vegas,US,4,9,0,22,0
Aloha Specialties,Las Vegas,US,5,9,0,22,0
Aloha Specialties,Las Vegas,US,6,9,0,21,0
Alounak,London,GB,0,12,0,0,0
Alounak,London,GB,1,12,0,0,0
Alounak,London,GB,2,12,0,0,0
Alounak,London,GB,3,12,0,0,0
Alounak,London,GB,4,12,0,0,0
Alounak,London,GB,5,12,0,0,0
Alounak,London,GB,6,12,0,0,0
Aloy Modern Thai,Denver,US,0,11,0,21,30
Aloy Modern Thai,Denver,US,1,11,0,21,30
Aloy Modern Thai,Denver,US,2,11,0,21,30
Aloy Modern Thai,Denver,US,3,11,0,21,30
Aloy Modern Thai,Denver,US,4,11,0,22,0
Aloy Modern Thai,Denver,US,5,12,0,22,0
Aloy Modern Thai,Denver,US,6,12,0,21,30
Alpha Gourmet Cafe,Sydney,AU,0,5,30,17,30
Alpha Gourmet Cafe,Sydney,AU,1,5,30,17,30
Alpha Gourmet Cafe,Sydney,AU,2,5,30,17,30
Alpha Gourmet Cafe,Sydney,AU,3,5,30,17,30
Alpha Gourmet Cafe,Sydney,AU,4,5,30,17,30
